Feature,Position,Channel,Transformer_Attention,Attention_Entropy,Attention_SNR
A_pos_0,0,A,0.14260494709014893,3.824143171310425,2.3405497074127197
C_pos_0,0,C,0.14260494709014893,3.824143171310425,2.3405497074127197
G_pos_0,0,G,0.14260494709014893,3.824143171310425,2.3405497074127197
T_pos_0,0,T,0.14260494709014893,3.824143171310425,2.3405497074127197
CTCF_pos_0,0,CTCF,0.14260494709014893,3.824143171310425,2.3405497074127197
Dnase_pos_0,0,Dnase,0.14260494709014893,3.824143171310425,2.3405497074127197
H3K4me3_pos_0,0,H3K4me3,0.14260494709014893,3.824143171310425,2.3405497074127197
RRBS_pos_0,0,RRBS,0.14260494709014893,3.824143171310425,2.3405497074127197
RRBS_pos_17,17,RRBS,0.12235143035650253,3.824143171310425,1.6401538848876953
H3K4me3_pos_17,17,H3K4me3,0.12235143035650253,3.824143171310425,1.6401538848876953
Dnase_pos_17,17,Dnase,0.12235143035650253,3.824143171310425,1.6401538848876953
CTCF_pos_17,17,CTCF,0.12235143035650253,3.824143171310425,1.6401538848876953
T_pos_17,17,T,0.12235143035650253,3.824143171310425,1.6401538848876953
G_pos_17,17,G,0.12235143035650253,3.824143171310425,1.6401538848876953
C_pos_17,17,C,0.12235143035650253,3.824143171310425,1.6401538848876953
A_pos_17,17,A,0.12235143035650253,3.824143171310425,1.6401538848876953
RRBS_pos_2,2,RRBS,0.07208198308944702,3.824143171310425,1.7515974044799805
H3K4me3_pos_2,2,H3K4me3,0.07208198308944702,3.824143171310425,1.7515974044799805
Dnase_pos_2,2,Dnase,0.07208198308944702,3.824143171310425,1.7515974044799805
CTCF_pos_2,2,CTCF,0.07208198308944702,3.824143171310425,1.7515974044799805
T_pos_2,2,T,0.07208198308944702,3.824143171310425,1.7515974044799805
G_pos_2,2,G,0.07208198308944702,3.824143171310425,1.7515974044799805
C_pos_2,2,C,0.07208198308944702,3.824143171310425,1.7515974044799805
A_pos_2,2,A,0.07208198308944702,3.824143171310425,1.7515974044799805
RRBS_pos_18,18,RRBS,0.06216183677315712,3.824143171310425,1.1515344381332397
H3K4me3_pos_18,18,H3K4me3,0.06216183677315712,3.824143171310425,1.1515344381332397
Dnase_pos_18,18,Dnase,0.06216183677315712,3.824143171310425,1.1515344381332397
CTCF_pos_18,18,CTCF,0.06216183677315712,3.824143171310425,1.1515344381332397
T_pos_18,18,T,0.06216183677315712,3.824143171310425,1.1515344381332397
G_pos_18,18,G,0.06216183677315712,3.824143171310425,1.1515344381332397
C_pos_18,18,C,0.06216183677315712,3.824143171310425,1.1515344381332397
A_pos_18,18,A,0.06216183677315712,3.824143171310425,1.1515344381332397
RRBS_pos_3,3,RRBS,0.054254040122032166,3.824143171310425,1.367607593536377
H3K4me3_pos_3,3,H3K4me3,0.054254040122032166,3.824143171310425,1.367607593536377
Dnase_pos_3,3,Dnase,0.054254040122032166,3.824143171310425,1.367607593536377
CTCF_pos_3,3,CTCF,0.054254040122032166,3.824143171310425,1.367607593536377
T_pos_3,3,T,0.054254040122032166,3.824143171310425,1.367607593536377
G_pos_3,3,G,0.054254040122032166,3.824143171310425,1.367607593536377
C_pos_3,3,C,0.054254040122032166,3.824143171310425,1.367607593536377
A_pos_3,3,A,0.054254040122032166,3.824143171310425,1.367607593536377
A_pos_9,9,A,0.047249384224414825,3.824143171310425,1.0680149793624878
C_pos_9,9,C,0.047249384224414825,3.824143171310425,1.0680149793624878
G_pos_9,9,G,0.047249384224414825,3.824143171310425,1.0680149793624878
T_pos_9,9,T,0.047249384224414825,3.824143171310425,1.0680149793624878
CTCF_pos_9,9,CTCF,0.047249384224414825,3.824143171310425,1.0680149793624878
Dnase_pos_9,9,Dnase,0.047249384224414825,3.824143171310425,1.0680149793624878
H3K4me3_pos_9,9,H3K4me3,0.047249384224414825,3.824143171310425,1.0680149793624878
RRBS_pos_9,9,RRBS,0.047249384224414825,3.824143171310425,1.0680149793624878
RRBS_pos_5,5,RRBS,0.04462341219186783,3.824143171310425,1.3159254789352417
H3K4me3_pos_5,5,H3K4me3,0.04462341219186783,3.824143171310425,1.3159254789352417
Dnase_pos_5,5,Dnase,0.04462341219186783,3.824143171310425,1.3159254789352417
CTCF_pos_5,5,CTCF,0.04462341219186783,3.824143171310425,1.3159254789352417
