Feature,Position,Channel,Transformer_Attention,Attention_Entropy,Attention_SNR
A_pos_18,18,A,0.23065626621246338,3.277157783508301,2.7123477458953857
C_pos_18,18,C,0.23065626621246338,3.277157783508301,2.7123477458953857
G_pos_18,18,G,0.23065626621246338,3.277157783508301,2.7123477458953857
T_pos_18,18,T,0.23065626621246338,3.277157783508301,2.7123477458953857
CTCF_pos_18,18,CTCF,0.23065626621246338,3.277157783508301,2.7123477458953857
Dnase_pos_18,18,Dnase,0.23065626621246338,3.277157783508301,2.7123477458953857
H3K4me3_pos_18,18,H3K4me3,0.23065626621246338,3.277157783508301,2.7123477458953857
RRBS_pos_18,18,RRBS,0.23065626621246338,3.277157783508301,2.7123477458953857
RRBS_pos_19,19,RRBS,0.1903836727142334,3.277157783508301,2.208468437194824
H3K4me3_pos_19,19,H3K4me3,0.1903836727142334,3.277157783508301,2.208468437194824
Dnase_pos_19,19,Dnase,0.1903836727142334,3.277157783508301,2.208468437194824
CTCF_pos_19,19,CTCF,0.1903836727142334,3.277157783508301,2.208468437194824
T_pos_19,19,T,0.1903836727142334,3.277157783508301,2.208468437194824
G_pos_19,19,G,0.1903836727142334,3.277157783508301,2.208468437194824
C_pos_19,19,C,0.1903836727142334,3.277157783508301,2.208468437194824
A_pos_19,19,A,0.1903836727142334,3.277157783508301,2.208468437194824
A_pos_0,0,A,0.08808989822864532,3.277157783508301,1.9293349981307983
C_pos_0,0,C,0.08808989822864532,3.277157783508301,1.9293349981307983
G_pos_0,0,G,0.08808989822864532,3.277157783508301,1.9293349981307983
T_pos_0,0,T,0.08808989822864532,3.277157783508301,1.9293349981307983
CTCF_pos_0,0,CTCF,0.08808989822864532,3.277157783508301,1.9293349981307983
Dnase_pos_0,0,Dnase,0.08808989822864532,3.277157783508301,1.9293349981307983
H3K4me3_pos_0,0,H3K4me3,0.08808989822864532,3.277157783508301,1.9293349981307983
RRBS_pos_0,0,RRBS,0.08808989822864532,3.277157783508301,1.9293349981307983
RRBS_pos_2,2,RRBS,0.07918254286050797,3.277157783508301,1.1196346282958984
H3K4me3_pos_2,2,H3K4me3,0.07918254286050797,3.277157783508301,1.1196346282958984
Dnase_pos_2,2,Dnase,0.07918254286050797,3.277157783508301,1.1196346282958984
CTCF_pos_2,2,CTCF,0.07918254286050797,3.277157783508301,1.1196346282958984
T_pos_2,2,T,0.07918254286050797,3.277157783508301,1.1196346282958984
G_pos_2,2,G,0.07918254286050797,3.277157783508301,1.1196346282958984
C_pos_2,2,C,0.07918254286050797,3.277157783508301,1.1196346282958984
A_pos_2,2,A,0.07918254286050797,3.277157783508301,1.1196346282958984
A_pos_17,17,A,0.07487879693508148,3.277157783508301,1.2854400873184204
C_pos_17,17,C,0.07487879693508148,3.277157783508301,1.2854400873184204
G_pos_17,17,G,0.07487879693508148,3.277157783508301,1.2854400873184204
T_pos_17,17,T,0.07487879693508148,3.277157783508301,1.2854400873184204
CTCF_pos_17,17,CTCF,0.07487879693508148,3.277157783508301,1.2854400873184204
Dnase_pos_17,17,Dnase,0.07487879693508148,3.277157783508301,1.2854400873184204
H3K4me3_pos_17,17,H3K4me3,0.07487879693508148,3.277157783508301,1.2854400873184204
RRBS_pos_17,17,RRBS,0.07487879693508148,3.277157783508301,1.2854400873184204
RRBS_pos_3,3,RRBS,0.05240623652935028,3.277157783508301,0.9604917168617249
H3K4me3_pos_3,3,H3K4me3,0.05240623652935028,3.277157783508301,0.9604917168617249
Dnase_pos_3,3,Dnase,0.05240623652935028,3.277157783508301,0.9604917168617249
CTCF_pos_3,3,CTCF,0.05240623652935028,3.277157783508301,0.9604917168617249
T_pos_3,3,T,0.05240623652935028,3.277157783508301,0.9604917168617249
G_pos_3,3,G,0.05240623652935028,3.277157783508301,0.9604917168617249
C_pos_3,3,C,0.05240623652935028,3.277157783508301,0.9604917168617249
A_pos_3,3,A,0.05240623652935028,3.277157783508301,0.9604917168617249
RRBS_pos_20,20,RRBS,0.036261215806007385,3.277157783508301,0.9535067081451416
H3K4me3_pos_20,20,H3K4me3,0.036261215806007385,3.277157783508301,0.9535067081451416
Dnase_pos_20,20,Dnase,0.036261215806007385,3.277157783508301,0.9535067081451416
CTCF_pos_20,20,CTCF,0.036261215806007385,3.277157783508301,0.9535067081451416
T_pos_20,20,T,0.036261215806007385,3.277157783508301,0.9535067081451416
G_pos_20,20,G,0.036261215806007385,3.277157783508301,0.9535067081451416
C_pos_20,20,C,0.036261215806007385,3.277157783508301,0.9535067081451416
A_pos_20,20,A,0.036261215806007385,3.277157783508301,0.9535067081451416
RRBS_pos_9,9,RRBS,0.03473268449306488,3.277157783508301,0.7570763826370239
H3K4me3_pos_9,9,H3K4me3,0.03473268449306488,3.277157783508301,0.7570763826370239
Dnase_pos_9,9,Dnase,0.03473268449306488,3.277157783508301,0.7570763826370239
CTCF_pos_9,9,CTCF,0.03473268449306488,3.277157783508301,0.7570763826370239
T_pos_9,9,T,0.03473268449306488,3.277157783508301,0.7570763826370239
G_pos_9,9,G,0.03473268449306488,3.277157783508301,0.7570763826370239
C_pos_9,9,C,0.03473268449306488,3.277157783508301,0.7570763826370239
A_pos_9,9,A,0.03473268449306488,3.277157783508301,0.7570763826370239
RRBS_pos_1,1,RRBS,0.03439453989267349,3.277157783508301,1.1249362230300903
H3K4me3_pos_1,1,H3K4me3,0.03439453989267349,3.277157783508301,1.1249362230300903
Dnase_pos_1,1,Dnase,0.03439453989267349,3.277157783508301,1.1249362230300903
CTCF_pos_1,1,CTCF,0.03439453989267349,3.277157783508301,1.1249362230300903
T_pos_1,1,T,0.03439453989267349,3.277157783508301,1.1249362230300903
G_pos_1,1,G,0.03439453989267349,3.277157783508301,1.1249362230300903
C_pos_1,1,C,0.03439453989267349,3.277157783508301,1.1249362230300903
A_pos_1,1,A,0.03439453989267349,3.277157783508301,1.1249362230300903
RRBS_pos_10,10,RRBS,0.033418215811252594,3.277157783508301,0.7574904561042786
H3K4me3_pos_10,10,H3K4me3,0.033418215811252594,3.277157783508301,0.7574904561042786
Dnase_pos_10,10,Dnase,0.033418215811252594,3.277157783508301,0.7574904561042786
CTCF_pos_10,10,CTCF,0.033418215811252594,3.277157783508301,0.7574904561042786
T_pos_10,10,T,0.033418215811252594,3.277157783508301,0.7574904561042786
G_pos_10,10,G,0.033418215811252594,3.277157783508301,0.7574904561042786
C_pos_10,10,C,0.033418215811252594,3.277157783508301,0.7574904561042786
A_pos_10,10,A,0.033418215811252594,3.277157783508301,0.7574904561042786
RRBS_pos_6,6,RRBS,0.02188287302851677,3.277157783508301,2.0628201961517334
H3K4me3_pos_6,6,H3K4me3,0.02188287302851677,3.277157783508301,2.0628201961517334
