Feature,Linear_Coefficient,SE,t_stat,p_value,FDR
pos1_A,-0.0002086524573388334,0.0042489084375545855,-0.04910730847825027,0.9608346193438977,1.0
pos1_C,-0.015238276300497835,0.004153032367993205,-3.6691927609177655,0.0002444008851618662,0.002470866821842499
pos1_G,0.023211172926898144,0.004242648250310706,5.470916172510482,4.5695098149778346e-08,1.2483206668356672e-06
pos1_CTCF,66020125822.20944,130182453382.2814,0.5071353635373657,0.6120694244315743,1.0
pos1_Dnase,-9605762697.20765,18941220407.51738,-0.5071353635373632,0.6120694244315761,1.0
pos1_H3K4me3,9761302636.711569,19247923411.660023,0.5071353635373652,0.6120694244315747,1.0
pos1_RRBS,2045934389.0203297,4034296434.682746,0.507135363537365,0.6120694244315747,1.0
pos2_A,0.01541811373883658,0.004558050118595947,3.382611717219543,0.0007203595565563603,0.0050738368766143635
pos2_C,0.010547348488401505,0.004461289643874641,2.3641927178799147,0.01808568834701685,0.08617298565343322
pos2_G,0.016324809093565183,0.004451364956257389,3.6673715262589317,0.0002461456350157931,0.002470866821842499
pos2_CTCF,335454999.6249081,661470336.6080531,0.5071353635373649,0.6120694244315747,1.0
pos2_Dnase,-1041131714.7048191,2052966110.3550882,-0.5071353635373655,0.6120694244315743,1.0
pos2_H3K4me3,263047482.03269717,518692840.10858953,0.5071353635373637,0.6120694244315756,1.0
pos2_RRBS,-173498922.5096321,342115606.56989956,-0.5071353635373649,0.6120694244315747,1.0
pos3_A,-0.009147989980820724,0.004180519218022607,-2.1882425372864907,0.028671693350296623,0.12553552223643386
pos3_C,-0.014100514152723086,0.004240451127136926,-3.325239162051961,0.0008861509236393061,0.0059815187345653165
pos3_G,0.0017572216950850778,0.0042683672894714775,0.4116847440517853,0.680578067786263,1.0
pos3_CTCF,-65141139.628632054,128449215.55905774,-0.5071353635373645,0.6120694244315752,1.0
pos3_Dnase,-32978460.273362864,65028910.710016295,-0.5071353635373634,0.6120694244315761,1.0
pos3_H3K4me3,-310147.4993943778,611567.4861067485,-0.5071353635373642,0.6120694244315754,1.0
pos3_RRBS,-7542171.122778232,14872106.473053245,-0.5071353635373633,0.6120694244315761,1.0
pos4_A,0.015071575888391118,0.004410315694699976,3.4173462699060604,0.0006345059078605164,0.004672270776063803
pos4_C,0.004648439145721577,0.004285022675501445,1.084810862798434,0.2780278390483282,1.0
pos4_G,0.011014060828372649,0.0042680794853071115,2.580566005457166,0.009875947304603727,0.05160978914018722
pos4_CTCF,241515.38853700325,476234.56359341193,0.5071353635373649,0.6120694244315747,1.0
pos4_Dnase,418871.4419426856,825955.8927639693,0.5071353635373664,0.6120694244315739,1.0
pos4_H3K4me3,-303997.6269131021,599440.7978032952,-0.5071353635373649,0.6120694244315747,1.0
pos4_RRBS,196590.2703673957,387648.5145822624,0.5071353635373663,0.6120694244315739,1.0
pos5_A,0.0054903992511300655,0.004398045054777814,1.248372670754151,0.21191965245274225,0.8174043737462915
pos5_C,0.007672984071306582,0.004289099969120624,1.7889496926040969,0.07364884022454943,0.30592595170197456
pos5_G,-0.0007459677162980826,0.004304031143778792,-0.1733183825531403,0.8624041805850666,1.0
pos5_CTCF,22369.597887285,44109.71802725976,0.507135363537364,0.6120694244315752,1.0
pos5_Dnase,-14515.863910806895,28623.253187385733,-0.5071353635373647,0.6120694244315752,1.0
pos5_H3K4me3,-2965.964448543268,5848.467020432391,-0.5071353635373645,0.6120694244315752,1.0
pos5_RRBS,13090.24694517149,25812.135943083416,0.5071353635373649,0.6120694244315747,1.0
pos6_A,-0.0010596376218195529,0.004170394069123577,-0.2540857300907872,0.7994338031326342,1.0
pos6_C,0.015281253056668092,0.004182923936100632,3.653246697790409,0.0002600794174349996,0.002470866821842499
pos6_G,0.017140786787291556,0.004261307182663374,4.022424587700889,5.796500771260149e-05,0.0009390331249441441
pos6_CTCF,-19.84493739899934,39.13144068790071,-0.5071353635373644,0.6120694244315752,1.0
pos6_Dnase,1.7522543751349626,3.4552005265668506,0.5071353635373614,0.6120694244315774,1.0
pos6_H3K4me3,1.3749432705751892,2.7111958057602203,0.5071353635373652,0.6120694244315747,1.0
pos6_RRBS,-0.08425196718061123,0.16613309431418485,-0.5071353635373634,0.6120694244315761,1.0
pos7_A,0.0035600541633075663,0.004377210617964232,0.8133157103971589,0.416053661763343,1.0
pos7_C,0.002209341219396265,0.004274723833438577,0.5168383515477482,0.6052787980620664,1.0
pos7_G,0.00583999121187595,0.004257276007311431,1.371767111609952,0.17016231471883736,0.6723486581573573
pos7_CTCF,0.010239303513593534,0.02019047427923873,0.5071353635373642,0.6120694244315754,1.0
pos7_Dnase,-2.019826562707683e-05,3.9828154530932496e-05,-0.5071353635376168,0.612069424431398,1.0
pos7_H3K4me3,0.003632661362647804,0.007163100079058328,0.5071353635373693,0.6120694244315716,1.0
pos7_RRBS,4.315981189366334e-05,8.510511196186227e-05,0.5071353635373199,0.6120694244316063,1.0
pos8_A,0.0017083220046728836,0.0043368370949700705,0.3939096551849322,0.6936549374676915,1.0
pos8_C,0.012063807469704438,0.004321277788298775,2.7917222776955017,0.005251355841380256,0.03150813504828154
pos8_G,0.010268586376283329,0.004317876106749378,2.378156788758309,0.017415426180063864,0.08549391033849534
pos8_CTCF,-4.742854263115925e-18,3.162277660168379e-08,-1.499822208168585e-10,0.9999999998803342,1.0
pos8_Dnase,-9.809863243389933e-18,3.162277660168379e-08,-3.1021511383878906e-10,0.9999999997524895,1.0
pos8_H3K4me3,-5.263391694282147e-07,1.037867219047101e-06,-0.5071353635308604,0.6120694244361384,1.0
pos8_RRBS,1.7100895546962925e-18,3.162277660168379e-08,5.407777995703378e-11,0.999999999956853,1.0
pos9_A,0.004289191470086148,0.00411962018543257,1.041161873430274,0.2978219925476022,1.0
pos9_C,-0.010629882896613417,0.004215817449075878,-2.5214286493698927,0.011701140773285434,0.05923702516475751
pos9_G,-0.0024556447978520725,0.0042422821437390745,-0.5788499478933076,0.5627015949805392,1.0
pos9_CTCF,4.409672514735833e-18,3.162277660168379e-08,1.3944608882007643e-10,0.9999999998887406,1.0
pos9_Dnase,-6.425038702638006e-11,3.162277660168379e-08,-0.0020317756355069396,0.9983789134269394,1.0
pos9_H3K4me3,-8.031293425499602e-12,3.162277660168379e-08,-0.0002539717978171457,0.9997973641660798,1.0
pos9_RRBS,-2.9166527656778967e-19,3.162277660168379e-08,-9.223265883371532e-12,0.9999999999926412,1.0
pos10_A,0.015390013222522257,0.004408699805359848,3.490828113044111,0.0004833048350487701,0.0039147691638950375
pos10_C,0.003657316591385955,0.004297298470082639,0.8510734399408898,0.3947460177153763,1.0
pos10_G,-0.0032264212764188975,0.004268592040736101,-0.7558514014992435,0.4497535478374215,1.0
pos10_CTCF,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos10_Dnase,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos10_H3K4me3,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos10_RRBS,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos11_A,0.017133242877891357,0.00440332333404874,3.8909799662923663,0.00010039477509504735,0.0013553294637831392
pos11_C,-0.007191279492406461,0.004332052590470901,-1.6600166646695205,0.09693796264171084,0.3925987486989289
pos11_G,0.0048436907213506904,0.0042970714205176775,1.127207404145766,0.2596779726728289,0.9783216644883321
pos11_CTCF,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos11_Dnase,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos11_H3K4me3,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos11_RRBS,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos12_A,0.015276527559699308,0.0041495311492664244,3.6815069004603016,0.00023290489467187037,0.002470866821842499
pos12_C,0.0025987227701349345,0.004225433488768749,0.6150192109383261,0.5385540232419683,1.0
pos12_G,2.081969625360343e-05,0.004339056492360246,0.004798208156602837,0.9961716804824918,1.0
pos12_CTCF,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos12_Dnase,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos12_H3K4me3,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos12_RRBS,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos13_A,0.004722327020190636,0.004422290532699772,1.067846398890417,0.28561188927680004,1.0
pos13_C,0.011277896594292743,0.00430772538025104,2.6180630376292706,0.00885446383397781,0.04781410470348017
pos13_G,0.009510260726314772,0.004286812689447538,2.2184922494340205,0.026540454125932866,0.11943204356669791
pos13_CTCF,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos13_Dnase,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos13_H3K4me3,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos13_RRBS,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos14_A,-0.017541378357498392,0.004391178068526348,-3.9946861830144753,6.517754952350963e-05,0.0009598875475280509
pos14_C,-0.018467986472477525,0.004314851243793863,-4.280098068048209,1.8830201996999918e-05,0.00038131159043924834
pos14_G,-0.037721621774503465,0.004317645659463273,-8.736618228924474,0.0,0.0
pos14_CTCF,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos14_Dnase,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos14_H3K4me3,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos14_RRBS,0.0,3.162277660168379e-08,0.0,1.0,1.0
pos15_A,0.008352330849431672,0.004122746217311508,2.025914380652401,0.042796261660929424,0.1824472207650149
pos15_C,-0.013173383105861584,0.00424124198628168,-3.106020158357142,0.001900783292058117,0.012317075732536598
pos15_G,-0.011679919878146245,0.00430487471985156,-2.713184619353799,0.006673772201202022,0.03861253916409741
pos15_CTCF,0.0,3.162277660168379e-08,0.0,1.0,1.0
