Feature,Position,Channel,Transformer_Attention,Attention_Entropy,Attention_SNR
A_pos_18,18,A,0.18614082038402557,3.5657129287719727,2.4776670932769775
C_pos_18,18,C,0.18614082038402557,3.5657129287719727,2.4776670932769775
G_pos_18,18,G,0.18614082038402557,3.5657129287719727,2.4776670932769775
T_pos_18,18,T,0.18614082038402557,3.5657129287719727,2.4776670932769775
CTCF_pos_18,18,CTCF,0.18614082038402557,3.5657129287719727,2.4776670932769775
Dnase_pos_18,18,Dnase,0.18614082038402557,3.5657129287719727,2.4776670932769775
H3K4me3_pos_18,18,H3K4me3,0.18614082038402557,3.5657129287719727,2.4776670932769775
RRBS_pos_18,18,RRBS,0.18614082038402557,3.5657129287719727,2.4776670932769775
RRBS_pos_19,19,RRBS,0.1211400032043457,3.5657129287719727,1.4302781820297241
H3K4me3_pos_19,19,H3K4me3,0.1211400032043457,3.5657129287719727,1.4302781820297241
Dnase_pos_19,19,Dnase,0.1211400032043457,3.5657129287719727,1.4302781820297241
CTCF_pos_19,19,CTCF,0.1211400032043457,3.5657129287719727,1.4302781820297241
T_pos_19,19,T,0.1211400032043457,3.5657129287719727,1.4302781820297241
G_pos_19,19,G,0.1211400032043457,3.5657129287719727,1.4302781820297241
C_pos_19,19,C,0.1211400032043457,3.5657129287719727,1.4302781820297241
A_pos_19,19,A,0.1211400032043457,3.5657129287719727,1.4302781820297241
A_pos_17,17,A,0.08089780807495117,3.5657129287719727,1.403790831565857
C_pos_17,17,C,0.08089780807495117,3.5657129287719727,1.403790831565857
G_pos_17,17,G,0.08089780807495117,3.5657129287719727,1.403790831565857
T_pos_17,17,T,0.08089780807495117,3.5657129287719727,1.403790831565857
CTCF_pos_17,17,CTCF,0.08089780807495117,3.5657129287719727,1.403790831565857
Dnase_pos_17,17,Dnase,0.08089780807495117,3.5657129287719727,1.403790831565857
H3K4me3_pos_17,17,H3K4me3,0.08089780807495117,3.5657129287719727,1.403790831565857
RRBS_pos_17,17,RRBS,0.08089780807495117,3.5657129287719727,1.403790831565857
RRBS_pos_20,20,RRBS,0.07491268962621689,3.5657129287719727,1.1233822107315063
H3K4me3_pos_20,20,H3K4me3,0.07491268962621689,3.5657129287719727,1.1233822107315063
Dnase_pos_20,20,Dnase,0.07491268962621689,3.5657129287719727,1.1233822107315063
CTCF_pos_20,20,CTCF,0.07491268962621689,3.5657129287719727,1.1233822107315063
T_pos_20,20,T,0.07491268962621689,3.5657129287719727,1.1233822107315063
G_pos_20,20,G,0.07491268962621689,3.5657129287719727,1.1233822107315063
